Cod.;Espacio Academico;Dia;Hora;Sede;Edificio;Salon;Docente;Grupo;Proyecto curricular;Facultad
2009;GEODESIA POSICIONAL;MIERCOLES;16:00 - 17:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 3;ORDU?A DIAZ JOHN ALEXANDER;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2009;GEODESIA POSICIONAL;JUEVES;20:00 - 21:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 1;ORDU?A DIAZ JOHN ALEXANDER;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2009;GEODESIA POSICIONAL;JUEVES;21:00 - 22:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 1;ORDU?A DIAZ JOHN ALEXANDER;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2011;CARTOGRAFIA TEMATICA;SABADO;11:00 - 12:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 2;REYES GOMEZ IVAN ANDRES;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2011;CARTOGRAFIA TEMATICA;SABADO;12:00 - 13:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 2;REYES GOMEZ IVAN ANDRES;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2013;DISE?O ASISTIDO POR COMPUTADOR;LUNES;16:00 - 17:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 2;RINCON VILLALBA MARIO ARTURO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2013;DISE?O ASISTIDO POR COMPUTADOR;LUNES;17:00 - 18:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 2;RINCON VILLALBA MARIO ARTURO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2013;DISE?O ASISTIDO POR COMPUTADOR;MIERCOLES;15:00 - 16:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 2;RINCON VILLALBA MARIO ARTURO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2013;DISE?O ASISTIDO POR COMPUTADOR;MIERCOLES;16:00 - 17:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 2;RINCON VILLALBA MARIO ARTURO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2013;DISE?O ASISTIDO POR COMPUTADOR;MIERCOLES;17:00 - 18:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 2;RINCON VILLALBA MARIO ARTURO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2013;DISE?O ASISTIDO POR COMPUTADOR;LUNES;10:00 - 11:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 1;CA?ON BUITRAGO ELKIN DARIO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2013;DISE?O ASISTIDO POR COMPUTADOR;LUNES;11:00 - 12:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 1;CA?ON BUITRAGO ELKIN DARIO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2013;DISE?O ASISTIDO POR COMPUTADOR;MIERCOLES;09:00 - 10:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 2;CA?ON BUITRAGO ELKIN DARIO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2013;DISE?O ASISTIDO POR COMPUTADOR;MIERCOLES;10:00 - 11:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 2;CA?ON BUITRAGO ELKIN DARIO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2013;DISE?O ASISTIDO POR COMPUTADOR;MIERCOLES;11:00 - 12:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 2;CA?ON BUITRAGO ELKIN DARIO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2014;FISICA ONDULATORIA;VIERNES;18:00 - 19:00;VIVERO;NATURA;AULA 102;CEBALLOS GARZON RICARDO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2014;FISICA ONDULATORIA;VIERNES;19:00 - 20:00;VIVERO;NATURA;AULA 102;CEBALLOS GARZON RICARDO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2014;FISICA ONDULATORIA;VIERNES;20:00 - 21:00;VIVERO;NATURA;AULA 102;CEBALLOS GARZON RICARDO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2014;FISICA ONDULATORIA;SABADO;08:00 - 09:00;VIVERO;NATURA;AULA 102;CEBALLOS GARZON RICARDO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2014;FISICA ONDULATORIA;SABADO;09:00 - 10:00;VIVERO;NATURA;AULA 102;CEBALLOS GARZON RICARDO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2014;FISICA ONDULATORIA;LUNES;07:00 - 08:00;VIVERO;NATURA;AULA 305;CASTRO LOPEZ WILLIAM ANDRES;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2014;FISICA ONDULATORIA;LUNES;08:00 - 09:00;VIVERO;NATURA;AULA 305;CASTRO LOPEZ WILLIAM ANDRES;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2014;FISICA ONDULATORIA;LUNES;09:00 - 10:00;VIVERO;NATURA;AULA 305;CASTRO LOPEZ WILLIAM ANDRES;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2014;FISICA ONDULATORIA;MIERCOLES;06:00 - 07:00;VIVERO;NATURA;AULA 104;CASTRO LOPEZ WILLIAM ANDRES;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2014;FISICA ONDULATORIA;MIERCOLES;07:00 - 08:00;VIVERO;NATURA;AULA 104;CASTRO LOPEZ WILLIAM ANDRES;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2014;FISICA ONDULATORIA;MIERCOLES;17:00 - 18:00;VIVERO;NATURA;AULA 105;CEBALLOS GARZON RICARDO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2014;FISICA ONDULATORIA;MIERCOLES;18:00 - 19:00;VIVERO;NATURA;AULA 105;CEBALLOS GARZON RICARDO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2014;FISICA ONDULATORIA;MIERCOLES;19:00 - 20:00;VIVERO;NATURA;AULA 105;CEBALLOS GARZON RICARDO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2014;FISICA ONDULATORIA;SABADO;10:00 - 11:00;VIVERO;NATURA;AULA 105;CEBALLOS GARZON RICARDO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2014;FISICA ONDULATORIA;SABADO;11:00 - 12:00;VIVERO;NATURA;AULA 105;CEBALLOS GARZON RICARDO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2015;GEODESIA GEOMETRICA;MIERCOLES;12:00 - 13:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 4;ORDU?A DIAZ JOHN ALEXANDER;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2015;GEODESIA GEOMETRICA;MIERCOLES;13:00 - 14:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 4;ORDU?A DIAZ JOHN ALEXANDER;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2015;GEODESIA GEOMETRICA;VIERNES;11:00 - 12:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 4;ORDU?A DIAZ JOHN ALEXANDER;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2015;GEODESIA GEOMETRICA;VIERNES;12:00 - 13:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 3;ORDU?A DIAZ JOHN ALEXANDER;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2015;GEODESIA GEOMETRICA;VIERNES;13:00 - 14:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 3;ORDU?A DIAZ JOHN ALEXANDER;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2015;GEODESIA GEOMETRICA;MIERCOLES;18:00 - 19:00;VIVERO;NATURA;AULA 104;ORDU?A DIAZ JOHN ALEXANDER;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2015;GEODESIA GEOMETRICA;MIERCOLES;19:00 - 20:00;VIVERO;NATURA;AULA 104;ORDU?A DIAZ JOHN ALEXANDER;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2015;GEODESIA GEOMETRICA;JUEVES;10:00 - 11:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 2;ORDU?A DIAZ JOHN ALEXANDER;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2015;GEODESIA GEOMETRICA;JUEVES;11:00 - 12:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 2;ORDU?A DIAZ JOHN ALEXANDER;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2015;GEODESIA GEOMETRICA;JUEVES;12:00 - 13:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 2;ORDU?A DIAZ JOHN ALEXANDER;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2016;ESTADISTICA DESCRIPTIVA;MARTES;16:00 - 17:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 3;GALVIS LAGOS MARIA FERNANDA;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2016;ESTADISTICA DESCRIPTIVA;MARTES;17:00 - 18:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 3;GALVIS LAGOS MARIA FERNANDA;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2016;ESTADISTICA DESCRIPTIVA;JUEVES;16:00 - 17:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 1;GALVIS LAGOS MARIA FERNANDA;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2016;ESTADISTICA DESCRIPTIVA;JUEVES;17:00 - 18:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 1;GALVIS LAGOS MARIA FERNANDA;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2017;EXCEL APLICADO;LUNES;16:00 - 17:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 3;ROMERO PATI?O NICOLAS ENRIQUE;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2017;EXCEL APLICADO;LUNES;17:00 - 18:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 3;ROMERO PATI?O NICOLAS ENRIQUE;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2017;EXCEL APLICADO;JUEVES;16:00 - 17:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 4;ROMERO PATI?O NICOLAS ENRIQUE;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2017;EXCEL APLICADO;JUEVES;17:00 - 18:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 4;ROMERO PATI?O NICOLAS ENRIQUE;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2019;INGENIERIA DE SOFTWARE;LUNES;17:00 - 18:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 1;ENCISO GUERRERO GUSTAVO ADOLFO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2019;INGENIERIA DE SOFTWARE;LUNES;18:00 - 19:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 1;ENCISO GUERRERO GUSTAVO ADOLFO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2019;INGENIERIA DE SOFTWARE;LUNES;19:00 - 20:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 1;ENCISO GUERRERO GUSTAVO ADOLFO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2019;INGENIERIA DE SOFTWARE;VIERNES;16:00 - 17:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 2;ENCISO GUERRERO GUSTAVO ADOLFO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2019;INGENIERIA DE SOFTWARE;VIERNES;17:00 - 18:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 2;ENCISO GUERRERO GUSTAVO ADOLFO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2019;INGENIERIA DE SOFTWARE;LUNES;20:00 - 21:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 1;ENCISO GUERRERO GUSTAVO ADOLFO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2019;INGENIERIA DE SOFTWARE;LUNES;21:00 - 22:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 1;ENCISO GUERRERO GUSTAVO ADOLFO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2019;INGENIERIA DE SOFTWARE;VIERNES;18:00 - 19:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 3;ENCISO GUERRERO GUSTAVO ADOLFO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2019;INGENIERIA DE SOFTWARE;VIERNES;19:00 - 20:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 3;ENCISO GUERRERO GUSTAVO ADOLFO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2019;INGENIERIA DE SOFTWARE;VIERNES;20:00 - 21:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 3;ENCISO GUERRERO GUSTAVO ADOLFO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2020;DISE?O GEOMETRICO DE VIAS;MARTES;14:00 - 15:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 2;GONZALEZ VERGARA CARLOS JAVIER;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2020;DISE?O GEOMETRICO DE VIAS;MARTES;15:00 - 16:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 2;GONZALEZ VERGARA CARLOS JAVIER;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2020;DISE?O GEOMETRICO DE VIAS;MARTES;16:00 - 17:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 2;GONZALEZ VERGARA CARLOS JAVIER;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2020;DISE?O GEOMETRICO DE VIAS;JUEVES;14:00 - 15:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 2;GONZALEZ VERGARA CARLOS JAVIER;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2020;DISE?O GEOMETRICO DE VIAS;JUEVES;15:00 - 16:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 2;GONZALEZ VERGARA CARLOS JAVIER;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2021;HIDRAULICA;MARTES;18:00 - 19:00;VIVERO;NATURA;AULA 204;VILLANUEVA NU?EZ CRISTIAN AUGUSTO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2021;HIDRAULICA;MARTES;19:00 - 20:00;VIVERO;NATURA;AULA 204;VILLANUEVA NU?EZ CRISTIAN AUGUSTO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2021;HIDRAULICA;MIERCOLES;18:00 - 19:00;VIVERO;NATURA;AULA 103;VILLANUEVA NU?EZ CRISTIAN AUGUSTO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2021;HIDRAULICA;MIERCOLES;19:00 - 20:00;VIVERO;NATURA;AULA 103;VILLANUEVA NU?EZ CRISTIAN AUGUSTO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2021;HIDRAULICA;JUEVES;18:00 - 19:00;VIVERO;NATURA;AULA 506;VILLANUEVA NU?EZ CRISTIAN AUGUSTO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2021;HIDRAULICA;JUEVES;19:00 - 20:00;VIVERO;NATURA;AULA 506;VILLANUEVA NU?EZ CRISTIAN AUGUSTO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2021;HIDRAULICA;VIERNES;16:00 - 17:00;VIVERO;NATURA;AULA 402;VILLANUEVA NU?EZ CRISTIAN AUGUSTO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2021;HIDRAULICA;VIERNES;17:00 - 18:00;VIVERO;NATURA;AULA 402;VILLANUEVA NU?EZ CRISTIAN AUGUSTO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2022;MEDICINA PREVENTIVA;VIERNES;16:00 - 17:00;VIVERO;NATURA;AULA 205;CEPEDA THIRIAT MIGUEL  MAURICIO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2022;MEDICINA PREVENTIVA;VIERNES;17:00 - 18:00;VIVERO;NATURA;AULA 205;CEPEDA THIRIAT MIGUEL  MAURICIO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2023;TECNICAS DE CAMPO;VIERNES;14:00 - 15:00;VIVERO;NATURA;AULA 205;CEPEDA THIRIAT MIGUEL  MAURICIO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2023;TECNICAS DE CAMPO;VIERNES;15:00 - 16:00;VIVERO;NATURA;AULA 205;CEPEDA THIRIAT MIGUEL  MAURICIO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2024;LOCALIZACION DE VIAS;MIERCOLES;16:00 - 17:00;VIVERO;NATURA;AULA 103;CA?ON BUITRAGO ELKIN DARIO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2024;LOCALIZACION DE VIAS;MIERCOLES;17:00 - 18:00;VIVERO;NATURA;AULA 103;CA?ON BUITRAGO ELKIN DARIO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2024;LOCALIZACION DE VIAS;VIERNES;14:00 - 15:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 1;CA?ON BUITRAGO ELKIN DARIO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2024;LOCALIZACION DE VIAS;VIERNES;15:00 - 16:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 1;CA?ON BUITRAGO ELKIN DARIO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2024;LOCALIZACION DE VIAS;VIERNES;16:00 - 17:00;VIVERO;NATURA;ALMACEN DE TOPOGRAFIA;CA?ON BUITRAGO ELKIN DARIO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2025;GEOLOGIA Y GEOMORFOLOGIA;LUNES;16:00 - 17:00;VIVERO;NATURA;AULA 405;PINTOR BAUTISTA IRAIDA MILENA;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2025;GEOLOGIA Y GEOMORFOLOGIA;LUNES;17:00 - 18:00;VIVERO;NATURA;AULA 405;PINTOR BAUTISTA IRAIDA MILENA;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2025;GEOLOGIA Y GEOMORFOLOGIA;MIERCOLES;18:00 - 19:00;VIVERO;NATURA;AULA 405;PINTOR BAUTISTA IRAIDA MILENA;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2025;GEOLOGIA Y GEOMORFOLOGIA;MIERCOLES;19:00 - 20:00;VIVERO;NATURA;AULA 405;PINTOR BAUTISTA IRAIDA MILENA;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2025;GEOLOGIA Y GEOMORFOLOGIA;LUNES;18:00 - 19:00;VIVERO;NATURA;AULA 102;LEON CASTILLO JHON ALEXANDER;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2025;GEOLOGIA Y GEOMORFOLOGIA;LUNES;19:00 - 20:00;VIVERO;NATURA;AULA 102;LEON CASTILLO JHON ALEXANDER;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2025;GEOLOGIA Y GEOMORFOLOGIA;MARTES;18:00 - 19:00;VIVERO;NATURA;LABORATORIO DE;LEON CASTILLO JHON ALEXANDER;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2025;GEOLOGIA Y GEOMORFOLOGIA;MARTES;19:00 - 20:00;VIVERO;NATURA;LABORATORIO DE;LEON CASTILLO JHON ALEXANDER;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2026;HIDROLOGIA;JUEVES;18:00 - 19:00;VIVERO;NATURA;AULA 303;SEGURA BOLIVAR JOHN ALEXANDER;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2026;HIDROLOGIA;JUEVES;19:00 - 20:00;VIVERO;NATURA;AULA 303;SEGURA BOLIVAR JOHN ALEXANDER;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2026;HIDROLOGIA;VIERNES;16:00 - 17:00;VIVERO;NATURA;AULA 302;SEGURA BOLIVAR JOHN ALEXANDER;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2026;HIDROLOGIA;VIERNES;17:00 - 18:00;VIVERO;NATURA;AULA 302;SEGURA BOLIVAR JOHN ALEXANDER;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2026;HIDROLOGIA;MARTES;16:00 - 17:00;VIVERO;NATURA;AULA 202;VILLANUEVA NU?EZ CRISTIAN AUGUSTO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2026;HIDROLOGIA;MARTES;17:00 - 18:00;VIVERO;NATURA;AULA 202;VILLANUEVA NU?EZ CRISTIAN AUGUSTO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2026;HIDROLOGIA;JUEVES;16:00 - 17:00;VIVERO;NATURA;AULA 203;VILLANUEVA NU?EZ CRISTIAN AUGUSTO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2026;HIDROLOGIA;JUEVES;17:00 - 18:00;VIVERO;NATURA;AULA 203;VILLANUEVA NU?EZ CRISTIAN AUGUSTO;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2027;FUNDAMENTOS DE ECOLOGIA;MARTES;14:00 - 15:00;VIVERO;NATURA;AULA 105;CALDERON GACHARNA HERLINDA ESPERANZA;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2027;FUNDAMENTOS DE ECOLOGIA;MARTES;15:00 - 16:00;VIVERO;NATURA;AULA 105;CALDERON GACHARNA HERLINDA ESPERANZA;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2027;FUNDAMENTOS DE ECOLOGIA;JUEVES;12:00 - 13:00;VIVERO;NATURA;AULA 301;CALDERON GACHARNA HERLINDA ESPERANZA;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2027;FUNDAMENTOS DE ECOLOGIA;JUEVES;13:00 - 14:00;VIVERO;NATURA;AULA 301;CALDERON GACHARNA HERLINDA ESPERANZA;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2028;FOTOGRAMETRIA Y FOTOINTERPRETACION;LUNES;14:00 - 15:00;VIVERO;NATURA;LABORATORIO DE;ROMERO BELTRAN JEISSON  ANDRES;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2028;FOTOGRAMETRIA Y FOTOINTERPRETACION;LUNES;15:00 - 16:00;VIVERO;NATURA;LABORATORIO DE;ROMERO BELTRAN JEISSON  ANDRES;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2028;FOTOGRAMETRIA Y FOTOINTERPRETACION;JUEVES;14:00 - 15:00;VIVERO;NATURA;LABORATORIO DE;ROMERO BELTRAN JEISSON  ANDRES;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2028;FOTOGRAMETRIA Y FOTOINTERPRETACION;JUEVES;15:00 - 16:00;VIVERO;NATURA;LABORATORIO DE;ROMERO BELTRAN JEISSON  ANDRES;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2029;METODOS NUMERICOS;VIERNES;12:00 - 13:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 2;GORDILLO THIRIAT WILSON;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2029;METODOS NUMERICOS;VIERNES;13:00 - 14:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 2;GORDILLO THIRIAT WILSON;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2029;METODOS NUMERICOS;VIERNES;14:00 - 15:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 2;GORDILLO THIRIAT WILSON;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2029;METODOS NUMERICOS;VIERNES;15:00 - 16:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 2;GORDILLO THIRIAT WILSON;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2029;METODOS NUMERICOS;VIERNES;18:00 - 19:00;VIVERO;NATURA;AULA 205;PANQUEBA MORENO EDWAR FABIAN;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2029;METODOS NUMERICOS;VIERNES;19:00 - 20:00;VIVERO;NATURA;AULA 205;PANQUEBA MORENO EDWAR FABIAN;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2029;METODOS NUMERICOS;VIERNES;20:00 - 21:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 2;PANQUEBA MORENO EDWAR FABIAN;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2029;METODOS NUMERICOS;VIERNES;21:00 - 22:00;VIVERO;ADMINISTRATIVO_VIVERO;SALA 2;PANQUEBA MORENO EDWAR FABIAN;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2030;CATASTRO;MIERCOLES;16:00 - 17:00;VIVERO;NATURA;AULA 205;CASTRO SANTAMARIA MOISES;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
2030;CATASTRO;MIERCOLES;17:00 - 18:00;VIVERO;NATURA;AULA 205;CASTRO SANTAMARIA MOISES;032-40;INGENIERIA TOPOGRAFICA;Medio_Ambiente
